,selling_price,km_driven,max_power(bhp),fuel,owner
947,240000,55000,56.3,1,1
948,250000,37944,75.0,1,1
949,175000,90400,68.0,1,1
950,220000,85000,110.0,1,2
951,85000,120000,58.0,1,3
952,675000,5000,81.8,2,1
953,535000,50000,83.8,1,1
954,675000,5000,72.0,2,1
955,800000,90000,88.5,1,1
956,425000,96000,88.8,1,2
957,150000,80000,73.0,2,3
958,90000,60000,64.0,2,2
959,850000,90000,140.0,1,1
960,330000,193623,102.0,1,2
961,850000,63186,88.73,1,1
962,305000,219000,63.0,1,2
963,910000,110000,100.0,1,2
964,1100000,151000,102.0,1,1
965,675000,5000,83.1,2,1
966,150000,91500,46.3,2,1
967,550000,23000,74.0,1,1
968,350000,40000,103.6,1,1
969,300000,70000,73.94,1,1
970,1745000,10000,171.5,1,1
971,611000,90000,75.0,1,2
972,400000,68000,86.8,2,1
973,700000,120000,126.24,1,1
974,300000,65000,76.9,1,1
975,65000,85000,83.0,2,1
976,200000,94000,67.1,2,3
977,650000,100000,88.73,1,1
978,650000,80000,88.73,1,1
979,350000,80000,73.9,1,3
980,75000,140500,52.8,1,3
981,240000,143000,85.8,2,1
982,240000,60000,67.1,2,1
983,180000,120000,75.0,1,2
984,900000,80000,194.3,1,2
985,425000,63000,63.0,1,2
986,95000,120000,62.0,2,3
987,811000,100000,74.02,1,1
988,1100000,60000,121.3,2,1
989,600000,90000,72.4,1,1
990,550000,50000,88.76,1,2
991,715000,70000,120.0,1,1
993,100000,120000,70.0,1,3
994,500000,195000,75.0,1,1
995,350000,40000,67.04,2,1
996,100000,40000,62.0,1,1
997,325000,120000,138.03,1,1
998,220000,360003,67.1,2,2
999,55000,60000,37.0,2,2
1000,330000,20000,53.3,2,1
1001,480000,37000,62.1,1,1
1002,950000,57000,88.5,1,2
1003,300000,110000,110.0,1,2
1004,170000,110000,103.2,2,4
1005,850000,120000,100.57,1,2
1006,900000,8079,69.0,1,1
1007,1325000,114368,100.6,1,2
1008,350000,79990,67.0,1,2
1009,425000,81632,68.0,1,1
1010,600000,155201,99.23,1,1
1011,750000,101504,89.84,1,1
1012,450000,90165,67.0,1,1
1013,325000,86017,99.23,1,2
1014,900000,85036,140.0,1,2
1016,600000,125531,98.59,1,2
1017,1100000,10000,121.3,2,1
1018,520000,20000,84.0,2,1
1019,885000,170000,120.0,1,1
1020,950000,40000,108.5,1,1
1021,229999,120000,118.0,2,2
1022,409999,100000,73.94,1,3
1023,300000,110000,68.0,1,3
1024,175000,120000,68.0,1,3
1025,108000,206000,46.3,2,4
1026,425000,40000,67.04,2,2
1027,272000,170000,123.7,1,4
1028,310000,70000,68.05,2,1
1029,1125000,105000,88.7,1,1
1030,450000,46000,81.86,2,2
1031,388000,80000,73.9,1,2
1032,400000,60000,103.2,2,1
1033,760000,70000,98.6,1,3
1034,120000,90000,46.3,2,1
1035,757000,25000,74.02,1,1
1036,270000,53000,47.3,2,2
1037,250000,90000,118.35,1,2
1038,800000,60000,102.0,1,1
1039,1380000,150000,168.5,1,1
1040,700000,24000,105.0,1,1
1041,450000,100000,98.6,1,2
1042,650000,6000,82.0,2,1
1043,950000,49700,140.0,1,1
1044,626000,80000,102.0,1,2
1046,600000,10000,81.8,2,1
1047,290000,21000,53.3,2,1
1048,215000,25000,67.1,2,1
1049,250000,22000,53.3,2,1
1050,750000,50000,88.5,1,1
1051,250000,20000,67.05,2,2
1052,950000,15000,117.3,2,1
1053,793000,30000,99.0,1,1
1054,750000,74000,126.2,1,1
1055,725000,6550,88.7,2,1
1056,480000,30000,70.0,1,1
1057,3750000,56000,241.0,1,1
1058,795000,41779,81.8,2,1
1059,625000,54000,88.7,2,1
1060,2900000,31000,204.0,1,1
1061,625000,37000,74.0,1,1
1062,440000,90000,147.9,1,2
1063,1400000,13534,138.03,2,1
1064,1450000,7000,138.1,2,2
1065,2700000,23000,136.0,1,1
1066,1925000,43000,171.5,1,1
1067,1900000,5000,113.4,1,1
1068,844999,70000,88.5,1,1
1069,650000,99000,103.52,1,1
1070,750000,15000,81.8,2,1
1071,6000000,28156,261.4,1,1
1072,610000,30000,88.7,2,1
1073,2940000,100000,174.5,1,1
1074,1150000,63309,126.2,1,1
1075,1825000,94000,171.5,1,1
1076,890000,29000,81.86,2,1
1153,385000,155000,69.01,1,1
1154,400000,35000,67.04,2,1
1155,550000,50000,73.97,1,1
1156,270000,185000,80.0,1,1
1157,200000,175000,69.0,1,2
1158,310000,11500,53.3,2,1
1159,700000,3000,73.97,1,1
1160,480000,80000,74.0,1,2
1161,90000,40000,46.3,2,2
1162,80000,40000,46.3,2,2
1163,350000,90000,73.94,1,1
1164,600000,100000,88.5,1,1
1165,350000,120000,115.0,1,3
1166,770000,50000,88.5,1,1
1167,350000,25000,65.0,1,1
1168,600000,50000,120.0,1,3
1169,750000,71000,100.0,1,1
1170,340000,40000,67.04,2,1
1171,650000,31800,81.86,2,1
1172,300000,65000,78.9,2,1
1173,204999,15000,47.3,2,2
1174,254999,70000,65.0,1,2
1175,650000,5000,86.8,2,1
1176,280000,50000,55.2,2,2
1177,100000,80000,53.5,1,1
1178,575000,70000,72.4,1,2
1179,780000,40000,88.5,1,1
1180,467000,157000,62.1,1,1
1181,1050000,90000,120.0,1,1
1182,225000,80000,68.05,2,2
1186,260000,70000,65.0,1,2
1187,90000,50000,63.0,2,2
1188,280000,60000,68.0,1,1
1189,350000,106000,65.0,1,2
1190,229999,80000,120.0,1,2
1191,550000,80000,63.0,1,2
1192,850000,110000,100.0,1,2
1193,370000,120000,63.0,1,3
1194,250000,27000,67.1,2,1
1195,95000,70000,46.3,2,2
1196,180000,70000,67.0,2,2
1197,650000,50000,100.0,1,1
1198,530000,60000,73.97,1,1
1199,610000,15000,81.8,2,1
1201,265000,135000,112.0,1,1
1202,560000,26300,84.0,2,1
1203,430000,120000,62.1,1,1
1204,711000,35000,74.02,1,1
1205,511000,30000,83.14,2,1
1206,450000,165000,62.1,1,1
1207,325000,50000,88.7,2,1
1208,434999,120000,84.8,1,1
1209,210000,100000,68.0,1,2
1211,160000,120000,104.68,2,2
1212,650000,70000,91.1,2,2
1214,320000,72000,81.83,2,1
1215,290000,50000,67.0,2,1
1217,80000,30000,37.48,2,1
1218,1100000,20000,147.94,1,1
1219,600000,110000,88.5,1,1
1220,340000,25000,53.3,2,1
1221,750000,120000,100.6,1,1
1222,100000,40000,46.3,2,1
1223,395000,10000,53.3,2,1
1224,200000,65000,67.0,2,1
1225,450000,10000,61.7,3,1
1226,180000,110000,75.0,2,2
1227,190000,120000,63.0,1,2
1228,310000,72000,73.0,2,1
1229,351000,89100,73.94,1,2
1230,190000,94000,104.0,2,2
1231,225000,120000,55.2,2,2
1232,130000,110000,62.1,2,1
1233,1000000,50000,88.5,1,1
1234,55000,90000,62.0,1,3
1235,330000,23000,82.4,2,1
1236,166000,50000,34.2,2,1
1237,200000,300000,112.0,1,1
1238,140000,50000,67.1,2,3
1239,370000,140000,61.7,3,1
1240,720000,16000,81.86,2,1
1241,500000,126000,88.73,1,1
1242,570000,15000,81.86,2,1
1243,210000,200000,85.8,2,1
1244,120000,120000,46.3,2,1
1245,95000,120000,83.0,2,4
1246,196000,110000,78.9,2,3
1247,392000,38000,73.0,2,1
1248,150000,104000,90.0,2,1
1249,595000,120000,117.3,2,1
1250,833000,35000,88.5,1,1
1251,280000,210000,74.0,1,1
1252,35000,35000,37.0,2,2
1253,180000,85000,73.9,1,3
1254,225000,80000,67.1,2,1
1255,1400000,50000,170.0,1,1
1256,340000,40000,90.0,1,1
1257,550000,216000,102.0,1,1
1258,400000,65000,67.04,2,2
1259,90000,100000,83.0,2,3
1260,650000,84000,88.5,1,1
1261,730000,210000,100.0,1,1
1262,125000,60000,74.9,2,1
1263,81000,100000,83.0,2,4
1264,170000,78000,88.2,2,2
1265,81000,161000,100.0,2,4
1266,95000,70000,46.3,2,3
1267,55000,50000,35.0,2,3
1268,880000,65000,108.5,1,1
1269,200000,50000,53.3,2,1
1270,480000,25000,81.8,2,1
1271,480000,100000,62.1,1,1
1272,700000,6000,81.83,2,1
1273,850000,72113,98.6,1,1
1274,300000,40000,70.0,1,1
1275,650000,8000,81.83,2,1
1276,220000,20000,85.8,2,1
1277,300000,45000,69.01,1,1
1278,450000,80000,74.0,1,1
1279,400000,90000,74.0,1,1
1280,1030000,25000,88.5,1,1
1281,190000,100000,90.0,1,2
1282,140000,60000,68.0,2,2
1283,800000,30000,88.76,1,1
1284,229999,120000,120.0,1,3
1285,300000,80000,138.03,1,2
1286,375000,69000,103.6,1,2
1287,140000,75000,79.4,2,1
1288,60000,113000,46.3,2,2
1289,420000,90000,71.01,1,2
1290,300000,100000,63.12,1,3
1291,150000,110000,74.0,1,1
1292,600000,90000,98.59,1,1
1293,204999,100000,68.0,1,2
1294,625000,50000,73.97,1,1
1295,280000,200000,91.7,1,1
1296,1050000,146000,194.3,1,2
1297,250000,80000,102.5,2,2
1298,535000,96443,138.1,1,2
1299,400000,100000,177.6,2,2
1300,610000,10000,81.8,2,1
1301,509999,110000,74.0,1,1
1302,521000,86000,138.1,1,2
1303,511000,100000,74.0,1,1
1304,451000,91000,88.73,1,1
1305,170000,100000,78.9,2,1
1306,450000,120000,74.0,1,2
1307,375000,90000,118.0,2,2
1308,305000,60000,47.3,2,2
1309,315000,51500,53.3,2,1
1310,250000,60000,74.0,1,2
1311,200000,104500,68.0,1,2
1313,400000,120000,108.45,1,3
1314,509999,100000,74.0,1,2
1315,375000,90000,130.0,2,3
1316,150000,150000,67.1,2,3
1317,75000,60000,67.1,2,1
1318,465000,50000,105.5,2,2
1319,700000,10000,73.97,1,1
1320,950000,120000,120.0,1,3
1321,610000,40000,81.83,2,1
1323,235000,50000,47.3,2,1
1324,330000,90000,73.0,2,1
1325,472000,90000,83.8,1,1
1326,585000,10000,81.8,2,1
1327,500000,10000,45.0,1,1
1328,360000,27000,67.05,2,1
1329,649000,70000,74.0,1,1
1330,200000,50000,34.2,2,1
1332,400000,110000,70.0,1,1
1333,250000,100000,47.0,1,2
1334,1200000,50000,121.0,1,1
1335,250000,105000,75.0,1,2
1336,819999,110000,100.6,1,1
1337,800000,60000,140.0,1,2
1338,429000,49102,123.37,2,2
1339,150000,60000,62.1,2,3
1341,170000,90000,57.6,1,1
1344,360000,81000,108.45,1,2
1345,570000,80000,73.97,1,1
1346,350000,105000,108.45,1,2
1348,700000,227000,91.1,2,1
1349,375000,100000,108.45,1,2
1350,450000,60000,61.7,3,1
1351,325000,70000,88.76,1,3
1352,260000,120000,103.6,1,3
1353,130000,80000,46.3,2,3
1354,150000,120000,138.1,1,4
1355,220000,40000,62.1,2,1
1356,275000,53000,78.9,2,1
1357,455000,60000,74.0,1,1
1358,570000,30000,81.83,2,1
1359,330000,100000,103.6,1,3
1360,1576000,70000,147.8,1,1
1361,450000,98000,88.8,1,4
1362,250000,60000,55.2,2,1
1363,165000,80000,78.9,2,3
1364,800000,117000,184.0,1,1
1365,680000,8576,88.7,2,1
1366,525000,19723,84.0,2,1
1367,825000,21446,116.3,2,1
1368,750000,52289,88.5,1,1
1369,950000,52236,120.0,1,1
1370,950000,54470,120.0,1,1
1371,675000,25471,90.0,1,1
1372,490000,33928,84.48,2,1
1373,775000,59736,100.0,1,1
1374,350000,54290,118.0,2,1
1375,475000,2118,86.8,2,1
1376,950000,61379,120.0,1,1
1377,350000,58544,117.3,2,2
1378,400000,74381,67.05,2,1
1379,75000,35000,37.0,2,3
1380,850000,63982,89.84,1,1
1381,175000,65000,67.1,2,2
1382,570000,74000,62.1,1,1
1383,525000,56429,108.45,1,2
1384,270000,56000,78.9,2,1
1385,434999,19500,68.07,2,1
1386,495000,30000,81.83,2,1
1387,575000,53000,88.73,1,1
1388,600000,5000,81.86,2,1
1389,700000,25000,121.4,2,1
1390,560000,72000,98.6,1,1
1392,250000,80000,63.0,1,1
1393,409999,29000,103.5,2,2
1394,495000,56832,83.14,1,1
1395,470000,30528,81.86,2,1
1396,350000,65285,98.63,1,1
1397,1560000,20102,147.51,1,1
1398,480000,43000,88.7,2,1
1399,270000,52380,67.04,1,1
1400,660000,74250,74.96,1,1
1401,490000,57247,81.8,2,1
1402,800000,52000,88.5,1,1
1403,350000,47000,97.7,2,2
1404,170000,80000,68.0,1,3
1405,125000,85000,75.0,1,2
1406,400000,100000,73.9,1,1
1407,250000,110000,97.7,2,1
1408,190000,178000,91.7,1,2
1409,125000,120000,46.3,2,3
1410,1950000,70000,170.0,1,1
1411,1300000,120000,167.6,1,1
1412,786000,155000,102.0,1,3
1413,335000,30000,67.04,2,1
1414,114999,60000,67.0,2,3
1415,229999,70000,73.9,1,4
1416,731000,40000,88.73,1,1
1417,395000,120000,126.32,1,1
1418,500000,120000,74.0,1,1
1419,220000,50000,55.2,2,3
1420,240000,100000,68.1,1,1
1421,215000,120000,90.0,1,3
1422,400000,90000,74.0,1,2
1423,191000,90000,67.1,2,1
1424,351000,100000,112.0,1,2
1425,250000,20000,37.48,2,1
1426,210000,90000,110.0,1,2
1427,300000,120000,88.7,2,3
1428,700000,35000,99.0,1,1
1429,500000,120000,150.0,1,2
1430,120000,120000,37.0,2,1
1431,850000,10000,88.76,1,1
1433,770000,65000,98.6,1,2
1434,245000,90000,130.0,2,3
1435,250000,90000,67.1,2,1
1436,651000,42323,88.76,1,1
1437,480000,42462,116.3,2,1
1438,470000,54723,74.0,1,1
1439,500000,30000,98.6,1,1
1440,1075000,42545,190.0,1,1
1441,690000,32000,88.5,1,1
1444,480000,20375,81.8,2,1
1445,450000,43978,74.0,1,2
1447,445000,40200,74.96,1,1
1448,700000,30000,81.83,2,1
1449,560000,90000,88.8,1,1
1450,475000,48000,98.96,1,2
1451,465000,27233,98.63,1,1
1452,520000,28832,74.0,1,1
1453,225000,35000,90.0,2,1
1454,700000,35000,93.7,2,1
1456,93150,80000,78.0,2,2
1457,403000,30000,100.0,1,2
1458,229999,50000,68.05,2,2
1459,525000,40000,74.0,1,2
1460,560000,25000,93.7,2,1
1461,830000,120000,152.87,1,1
1462,250000,60000,73.9,1,2
1463,450000,110000,63.0,1,1
1464,745000,67000,120.0,1,1
1465,144000,50000,68.0,1,2
1466,120000,40000,64.0,2,1
1467,300000,120000,138.1,1,2
1468,52000,100000,37.0,2,1
1469,300000,98000,120.0,1,1
1470,270000,150000,63.0,1,2
1471,260000,38000,74.0,1,1
1472,475000,120000,67.05,1,1
1473,302000,103000,68.0,1,3
1474,45000,60000,37.0,2,1
1475,775000,80000,88.5,1,1
1476,700000,50000,88.76,1,1
1477,530000,90000,74.0,1,1
1478,869999,70000,108.5,1,1
1479,155000,110000,112.2,1,4
1480,550000,30000,83.83,2,1
1481,600000,80000,74.0,1,2
1482,430000,110000,73.9,1,2
1483,246000,120000,90.0,1,1
1484,120000,120000,60.0,2,3
1485,565000,70000,81.83,2,2
1486,850000,60000,88.76,1,1
1487,160000,90000,46.3,2,1
1488,325000,142500,75.0,1,1
1489,450000,90000,120.0,1,3
1490,310000,50000,68.05,2,1
1491,250000,90000,98.6,1,3
1492,420000,115000,74.0,1,2
1493,330000,150000,98.6,2,2
1494,405000,68000,81.8,2,2
1495,400000,90000,62.1,1,2
1496,409999,110000,116.3,2,3
1497,500000,70000,62.1,1,2
1498,590000,80000,140.0,1,3
1500,135000,100000,68.05,2,2
1501,70000,70000,67.1,2,2
1502,45000,77000,37.0,2,3
1503,650000,35500,74.02,1,1
1504,400000,17500,67.04,2,1
1505,350000,27000,67.05,2,1
1506,550000,60000,73.97,1,1
1507,350000,25000,67.04,2,1
1508,459999,80000,74.0,1,1
1509,185000,60000,46.3,2,2
1510,550000,38000,73.9,1,1
1511,300000,100000,58.2,4,2
1513,900000,110000,102.0,1,1
1514,900000,92000,98.6,1,1
1515,550000,180000,62.1,1,3
1516,625000,10000,83.1,2,1
1517,310000,35000,47.3,2,2
1518,500000,35000,74.0,1,1
1519,610000,23000,70.0,1,1
1520,150000,150000,69.0,1,3
1521,480000,70000,71.0,1,1
1522,650000,40000,81.83,2,1
1523,290000,100000,90.0,1,2
1524,300000,50000,47.3,2,2
1525,270000,120000,73.9,1,4
1526,400000,60000,71.0,1,2
1527,280000,28000,47.3,2,2
1528,250000,60000,85.8,2,3
1529,495000,80000,73.9,1,2
1530,3250000,12000,197.0,1,1
1531,700000,4500,88.76,2,1
1532,310000,70000,69.0,1,1
1533,650000,120000,83.8,1,1
1534,600000,80000,88.7,2,1
1535,150000,150000,138.1,1,4
1536,135000,120000,75.0,2,1
1537,650000,50000,74.0,1,1
1538,550000,83000,116.3,2,1
1539,650000,20000,74.02,1,1
1540,2900000,49000,174.5,1,1
1541,450000,6750,86.8,2,1
1542,650000,26000,91.1,2,1
1543,430000,52000,81.86,2,1
1544,1143000,51000,126.2,1,1
1545,700000,20000,81.8,2,1
1546,229999,18500,85.8,2,1
1547,509999,142000,100.0,1,1
1548,670000,50478,110.4,2,1
1549,525000,9200,83.83,2,1
1550,515000,40000,83.8,1,1
1551,630000,5000,81.8,2,1
1552,270000,2300,53.64,2,1
1553,300000,40000,47.3,2,1
1554,250000,119000,95.0,1,1
1555,90000,100000,46.3,2,4
1556,750000,100000,88.5,1,1
1557,135000,50000,67.0,2,2
1558,275000,80000,73.0,2,2
1559,740000,15000,108.5,2,1
1565,1000000,4295,105.5,2,1
1566,1000000,5229,105.5,2,1
1567,550000,4701,81.86,2,1
1568,600000,6757,81.8,2,1
1569,675000,28182,103.52,2,1
1570,950000,11533,104.55,2,1
1571,850000,11688,117.3,2,1
1573,550000,57728,138.1,2,1
1574,925000,23712,88.5,1,1
1575,625000,70670,110.0,2,1
1576,200000,43381,47.3,2,2
1577,635000,79011,117.3,2,1
1579,425000,50000,88.73,1,2
1580,220000,40000,67.1,2,1
1581,590000,10000,81.86,2,1
1582,775000,35000,105.0,1,1
1583,350000,58500,85.8,2,1
1584,575000,20000,83.1,2,1
1585,200000,43500,75.0,2,2
1586,1575000,30000,153.86,1,1
1587,600000,63000,98.59,1,1
1588,720000,35000,62.1,1,1
1589,158000,110000,69.0,1,2
1590,1575000,25000,153.86,1,1
1591,580000,30000,81.86,2,1
1592,420000,50000,62.1,1,1
1593,1200000,35000,121.0,1,1
1594,350000,30000,67.0,2,1
1595,650000,56000,117.3,2,1
1596,400000,12700,67.04,2,1
1597,700000,35000,108.5,1,1
1598,520000,30000,82.0,2,1
1599,450000,120000,120.0,1,1
1600,850000,100000,147.94,1,1
1601,350000,34000,53.3,2,1
1602,450000,56000,95.0,1,1
1603,165000,90000,68.05,2,1
1604,160000,65000,62.1,2,2
1605,300000,80000,138.0,1,1
1606,550000,90000,120.0,1,3
1607,285000,40000,67.05,2,1
1610,900000,25000,103.0,2,1
1611,180000,49455,46.3,2,1
1612,220000,100000,55.2,2,1
1613,120000,120000,74.0,1,1
1614,220000,90000,80.0,2,4
1615,420000,46815,76.9,1,2
1616,160000,110000,70.0,1,1
1617,250000,80000,55.2,2,1
1618,385000,100000,88.8,1,3
1619,318000,80000,67.06,2,1
1620,480000,40000,81.86,2,1
1621,330000,70000,67.04,2,3
1622,152000,80000,71.0,1,1
1623,250000,40000,47.3,2,1
1624,248000,80000,71.0,1,1
1625,300000,60000,75.0,2,2
1626,550000,50000,81.83,2,1
1627,650000,30000,88.73,1,1
1628,445000,25000,82.0,2,1
1629,450000,334000,102.0,1,1
1630,600000,100000,100.0,1,1
1631,495000,175000,108.45,1,1
1632,220000,65000,103.3,2,3
1633,260000,65000,103.3,2,3
1634,150000,90000,62.1,2,1
1635,200000,80000,68.0,1,2
1636,1465000,110000,140.0,1,1
1638,250000,60000,108.5,2,3
1639,310000,160000,93.7,1,1
1640,600000,100875,120.0,1,1
1641,560000,20000,83.1,2,1
1642,500000,30000,83.14,2,1
1643,270000,118000,70.0,1,1
1644,420000,69000,126.32,1,3
1645,434999,25000,83.14,2,2
1646,400000,100000,81.86,2,1
1647,470000,110000,74.0,1,1
1648,480000,60000,83.8,1,3
1649,105000,128000,62.0,2,1
1650,325000,120000,69.0,1,1
1652,675000,5000,81.86,2,1
1653,170000,90000,78.9,2,2
1654,1250000,90000,126.2,1,1
1655,600000,144030,177.6,2,1
1656,819999,200000,98.6,1,1
1657,650000,29000,81.83,2,1
1658,105000,90000,57.5,4,2
1659,200000,176000,66.0,1,2
1660,200000,150000,69.0,1,1
1661,220000,90000,34.2,2,1
1662,500000,70000,103.2,2,2
1663,175000,99000,65.0,1,2
1664,450000,5000,84.0,2,1
1665,210000,90000,123.7,1,4
1666,270000,89000,73.9,1,2
1667,110000,88000,62.0,1,2
1668,480000,30000,74.0,1,1
1669,650000,50000,74.0,1,2
1670,480000,80000,74.0,1,1
1671,700000,40000,88.73,1,1
1672,650000,110000,88.76,1,3
1673,1300000,48000,126.2,1,2
1674,1350000,97000,138.03,1,1
1675,1000000,60000,108.6,1,1
1676,1700000,110000,165.0,1,3
1677,1080000,12800,105.5,2,1
1678,170000,40000,55.2,2,1
1679,610000,49000,74.0,1,1
1680,350000,25000,85.8,2,1
1681,260000,65000,47.3,2,2
1682,700000,20000,91.7,1,1
1683,678000,17000,75.0,2,1
1684,800000,15000,88.5,1,1
1685,400000,120000,67.04,1,2
1686,300000,49000,80.0,2,1
1687,520000,29000,81.83,2,1
1688,850000,55000,108.5,1,1
1689,1460000,5000,121.0,1,1
1690,830000,35000,108.5,1,1
1691,430000,5000,67.0,2,2
1692,850000,60000,98.59,1,1
1693,650000,70000,83.14,2,1
1694,120000,120000,110.0,1,2
1695,730000,65100,100.0,1,2
1696,525000,20000,81.8,2,1
1697,600000,108000,88.73,1,1
1698,500000,15000,81.8,2,1
1699,150000,77000,62.1,2,1
1700,409999,18500,67.04,2,1
1701,625000,120000,100.0,1,1
1702,290000,15200,53.3,2,1
1703,500000,35000,117.3,2,1
1704,475000,80000,126.32,1,1
1705,190000,70000,55.2,2,1
1706,750000,80000,140.0,1,2
1707,525000,120000,108.5,1,2
1708,495000,82000,163.7,1,3
1728,321000,60000,118.0,2,2
1729,585000,50000,78.9,2,1
1730,225000,70000,68.0,1,1
1731,500000,70000,98.6,1,1
1732,350000,90000,90.0,1,3
1733,756000,70000,88.5,1,2
1734,240000,50000,47.3,2,1
1735,80000,120000,35.0,2,2
1736,800000,5000,81.86,2,1
1737,1250000,25000,147.94,1,1
1738,320000,80000,120.0,1,3
1739,509999,25000,82.0,2,1
1740,650000,15000,74.0,1,1
1741,210000,35000,67.1,2,2
1742,110000,80000,46.3,2,2
1743,665000,25000,108.5,1,1
1744,555000,52000,108.62,1,1
1745,560000,52000,108.62,1,1
1746,375000,80000,77.0,1,1
1748,2950000,50000,174.5,1,1
1749,605000,127000,74.02,1,1
1750,720000,30000,88.7,2,1
1751,800000,70000,88.5,1,1
1752,1325000,54000,140.0,1,1
1753,625000,120000,116.9,1,2
1754,350000,116500,90.0,1,1
1755,600000,145000,100.0,1,2
1756,300000,120000,82.85,2,1
1757,240000,120000,138.1,1,1
1758,377000,80000,99.0,1,1
1759,450000,140000,93.7,2,1
1760,160000,100000,103.2,2,4
1761,525000,100000,81.86,2,1
1762,550000,168000,102.0,1,2
1763,270000,120000,147.9,1,3
1764,570000,145000,67.05,1,2
1765,225000,90000,68.0,1,2
1766,590000,90000,81.86,2,1
1767,1675000,80000,170.0,1,1
1768,800000,33000,94.93,2,1
1769,450000,13500,82.4,2,1
1770,300000,80000,70.0,1,1
1771,645000,20000,81.83,2,1
1772,520000,58000,74.0,1,1
1773,200000,40000,55.2,2,1
1774,700000,30000,117.3,2,1
1775,45000,50000,37.0,2,2
1776,459999,73000,99.0,1,1
1777,325000,90000,73.94,1,2
1778,350000,50000,67.04,2,2
1779,440000,80000,126.3,1,3
1780,320000,70000,90.0,1,2
1781,169000,41000,62.0,2,1
1782,350000,50000,73.9,2,4
1783,350000,113226,67.0,1,1
1784,310000,90000,68.1,1,2
1786,420000,160500,115.0,1,4
1787,685000,30000,91.1,2,1
1788,560000,132000,108.45,1,2
1789,470000,120000,74.0,1,3
1790,380000,80000,103.2,2,2
1791,670000,57000,120.0,1,2
1792,550000,5000,81.8,2,1
1793,749000,25000,121.3,2,1
1794,899000,80000,126.2,1,2
1795,290000,88000,123.7,1,3
1796,869999,217000,100.6,1,2
1797,350000,60000,67.0,2,1
1798,500000,43000,83.14,2,1
1799,400000,77000,103.6,1,2
1800,260000,30000,53.3,2,1
1801,220000,40000,47.3,2,2
1802,190000,139000,73.8,1,2
1803,400000,80000,82.0,2,1
1804,170000,76000,56.3,1,2
1805,650000,3500,81.86,2,1
1806,60000,62000,37.0,2,2
1807,300000,110000,127.0,2,2
1808,125000,40000,62.1,2,2
1810,500000,1500000,140.0,1,1
1811,170000,70000,46.3,2,3
1812,310000,77000,73.9,1,2
1813,130000,110000,62.0,2,2
